platform,brand_name,tier,title,price,currency,condition,listing_id,url,original_price
poshmark,Furla,attainable luxury,"FURLA 
Mialuna Crossbody Bag",185.0,USD,nwt,6a78a4ab4941b56969cf51b0,https://poshmark.com/listing/6a78a4ab4941b56969cf51b0,0.0
poshmark,Furla,attainable luxury,Furla Hot Pink Patent Satchel,40.0,USD,ug,6a875adf56502b3291bbc770,https://poshmark.com/listing/6a875adf56502b3291bbc770,70.0
poshmark,Furla,attainable luxury,Furla Blush Pink Leather Tote,129.0,USD,ug,6a8734b2e912b3a43c145d64,https://poshmark.com/listing/6a8734b2e912b3a43c145d64,0.0
poshmark,Furla,attainable luxury,Furla brown crossbody,95.0,USD,,6a5248a57ddf565465ceb631,https://poshmark.com/listing/6a5248a57ddf565465ceb631,299.0
poshmark,Furla,attainable luxury,Furla Women 'Furla Ava M' Shopping Bag,537.0,USD,nwt,6a4ad9204ba08a75bd1de523,https://poshmark.com/listing/6a4ad9204ba08a75bd1de523,700.58
poshmark,Furla,attainable luxury,Furla Metropolis Crossbody Bag,90.0,USD,,6a872bc8ab650bb07d237329,https://poshmark.com/listing/6a872bc8ab650bb07d237329,0.0
poshmark,Furla,attainable luxury,Furla Jelly Special Edition Candy Bag Satchel with Furla Lock & Dust Bag,562.0,USD,uln,6a7a06de9c93e0a670b7c983,https://poshmark.com/listing/6a7a06de9c93e0a670b7c983,0.0
poshmark,Furla,attainable luxury,Furla Black Suede Shoulder Tote,60.0,USD,uln,6a87bd204985e852db961bcc,https://poshmark.com/listing/6a87bd204985e852db961bcc,150.0
poshmark,Furla,attainable luxury,Furla Brown Leather Fold Wallet,80.0,USD,ug,6a86eb1741ae66059aced242,https://poshmark.com/listing/6a86eb1741ae66059aced242,280.0
poshmark,Furla,attainable luxury,FURLA BRONZE LEATHER SHOULDER BAG,204.0,USD,,6a86fd5e181de12c0fb6a004,https://poshmark.com/listing/6a86fd5e181de12c0fb6a004,675.0
poshmark,Furla,attainable luxury,Furla Women 'Furla 1927' Mini Crossbody Bag,444.0,USD,nwt,6a4ae4a770c315f06db2f5a9,https://poshmark.com/listing/6a4ae4a770c315f06db2f5a9,578.56
poshmark,Furla,attainable luxury,Furla Women 'Furla 1927' Mini Crossbody Bag,444.0,USD,nwt,6a4ad54770c3152054b1e9aa,https://poshmark.com/listing/6a4ad54770c3152054b1e9aa,578.56
poshmark,Furla,attainable luxury,Furla Women 'Furla 1927' Mini Crossbody Bag,552.0,USD,nwt,6a4ad531a58fa42ae6b29505,https://poshmark.com/listing/6a4ad531a58fa42ae6b29505,719.85
poshmark,Furla,attainable luxury,Furla Black Leather Top-Handle Tote,100.0,USD,ug,6a87bd3d8974d06467eab8fe,https://poshmark.com/listing/6a87bd3d8974d06467eab8fe,450.0
poshmark,Furla,attainable luxury,NWT Furla Metropolis Crossbody Bag,100.0,USD,nwt,6a66374bed788df78ef91ef7,https://poshmark.com/listing/6a66374bed788df78ef91ef7,400.0
poshmark,Furla,attainable luxury,Furla Pink Zip-Around Leather Wallet,60.0,USD,uf,6a8766fa8925d36cf2d48ef8,https://poshmark.com/listing/6a8766fa8925d36cf2d48ef8,0.0
poshmark,Furla,attainable luxury,Furla Orange Leather Structured Tote,37.0,USD,,6a87218331f0f68800b900e3,https://poshmark.com/listing/6a87218331f0f68800b900e3,0.0
poshmark,Furla,attainable luxury,Furla # 285 Red/Orange crossbody bag,140.0,USD,,6a83c658221dcb82ba5937f9,https://poshmark.com/listing/6a83c658221dcb82ba5937f9,0.0
poshmark,Furla,attainable luxury,Furla Women's Bordeaux Crossbody Bag,98.0,USD,,6a870a7ed7337344f39d05e8,https://poshmark.com/listing/6a870a7ed7337344f39d05e8,0.0
poshmark,Furla,attainable luxury,Furla Women Iris Clutch,409.0,USD,nwt,6a4eeb604ba08ab9b65f6c69,https://poshmark.com/listing/6a4eeb604ba08ab9b65f6c69,533.64
poshmark,Furla,attainable luxury,Furla purse Strap gold star short New,54.0,USD,uln,6a87a9a27aaa64f1418c3018,https://poshmark.com/listing/6a87a9a27aaa64f1418c3018,0.0
poshmark,Furla,attainable luxury,Furla Brown Calfskin Clutch Women's Bag,388.0,USD,nwt,6a84c85130724a073fa57928,https://poshmark.com/listing/6a84c85130724a073fa57928,388.0
poshmark,Furla,attainable luxury,Furla Black Calfskin Clutch Women's Bag,388.0,USD,nwt,6a84c8562f16e6a5f85f722c,https://poshmark.com/listing/6a84c8562f16e6a5f85f722c,388.0
poshmark,Furla,attainable luxury,Furla White Calfskin Clutch Women's Bag,388.0,USD,nwt,6a84c85c4ba08aba8f81b86b,https://poshmark.com/listing/6a84c85c4ba08aba8f81b86b,388.0
poshmark,Furla,attainable luxury,Furla Beige Leather Tote med/Large size,125.0,USD,ug,6a8386e5c9ddeca9aca3f1e4,https://poshmark.com/listing/6a8386e5c9ddeca9aca3f1e4,0.0
poshmark,Furla,attainable luxury,Genuine Furla Black Crocodile Hobo Bag.,135.0,USD,ug,6a80feb570333f0b7711cd9b,https://poshmark.com/listing/6a80feb570333f0b7711cd9b,0.0
poshmark,Furla,attainable luxury,Furla 2 pockets crossbody bag,95.0,USD,,6a524d8018b38cfce37d55a3,https://poshmark.com/listing/6a524d8018b38cfce37d55a3,329.0
poshmark,Furla,attainable luxury,Furla Pebbled Leather Tote in Light Blue,249.0,USD,,6a862b38728253090452c2c8,https://poshmark.com/listing/6a862b38728253090452c2c8,0.0
poshmark,Furla,attainable luxury,Furla White Shoulder Bag with Gold Chain,50.0,USD,ug,6a80e4a4e625d229d8c54566,https://poshmark.com/listing/6a80e4a4e625d229d8c54566,0.0
poshmark,Furla,attainable luxury,Furla DIAMANTE Mini Shoulder BAG / Brown,120.0,USD,ug,6a7d33251e28d30c1f34a659,https://poshmark.com/listing/6a7d33251e28d30c1f34a659,110.0
poshmark,Furla,attainable luxury,Furla  Black Pebbled Leather Slouch Hobo,2200.0,USD,uln,6a7637fa1ae1ada2c53c9bdb,https://poshmark.com/listing/6a7637fa1ae1ada2c53c9bdb,0.0
poshmark,Furla,attainable luxury,Furla Pink Ostrich-Embossed Leather Tote,225.0,USD,,6a6c2018d8024c7e5be710d7,https://poshmark.com/listing/6a6c2018d8024c7e5be710d7,540.0
poshmark,Furla,attainable luxury,Furla Coral Pebbled Leather Clutch/ Pouch,178.0,USD,uln,6a868c5d41ae66059acd520b,https://poshmark.com/listing/6a868c5d41ae66059acd520b,178.0
poshmark,Furla,attainable luxury,Furla Beige Calfskin Shoulder Women's Bag,450.0,USD,nwt,6a837a8da58fa4318bc57e85,https://poshmark.com/listing/6a837a8da58fa4318bc57e85,450.0
poshmark,Furla,attainable luxury,Furla Navy Textured Leather 2 way bag NWOT,299.0,USD,uln,6a8788fcda3eeb98262fe769,https://poshmark.com/listing/6a8788fcda3eeb98262fe769,0.0
poshmark,Furla,attainable luxury,EUC Furla Black Logo Jacquard Shoulder Bag,149.0,USD,uln,6a8620d331f0f68bf97307b8,https://poshmark.com/listing/6a8620d331f0f68bf97307b8,0.0
poshmark,Furla,attainable luxury,Furla White Calfskin Tote Women's Bag,573.0,USD,nwt,6a5976caa58fa4cd943b33e3,https://poshmark.com/listing/6a5976caa58fa4cd943b33e3,573.0
poshmark,Furla,attainable luxury,Furla Brown Calfskin Tote Women's Bag,644.0,USD,nwt,6a580a12884d768b3237c48d,https://poshmark.com/listing/6a580a12884d768b3237c48d,644.0
poshmark,Furla,attainable luxury,Furla Women 'Dora S' Handbag,547.0,USD,nwt,6a4ee86a04f8adc33218e24e,https://poshmark.com/listing/6a4ee86a04f8adc33218e24e,713.42
poshmark,Furla,attainable luxury,Furla Pebbled Black Studded Women's Backpack,100.0,USD,,6a86b4ab8091efe7fd9c1f81,https://poshmark.com/listing/6a86b4ab8091efe7fd9c1f81,0.0
poshmark,Furla,attainable luxury,Furla Black Leather Top-Handle Crossbody Bag,95.0,USD,ug,6a847a72ad242ac0f9eb4d7b,https://poshmark.com/listing/6a847a72ad242ac0f9eb4d7b,0.0
poshmark,Furla,attainable luxury,Furla Cream Leather Satchel with Top Handles,100.0,USD,uln,6a7db8bab9dd70c6d9853428,https://poshmark.com/listing/6a7db8bab9dd70c6d9853428,0.0
poshmark,Furla,attainable luxury,Furla Genuine Leather Shoulder Crossbody Bag,80.0,USD,,6a7bcea4c9ddec9a782da6cc,https://poshmark.com/listing/6a7bcea4c9ddec9a782da6cc,0.0
poshmark,Furla,attainable luxury,Furla‎ Red Crocodile-Embossed Shoulder Bag,218.0,USD,ug,6a786cd0b75e9f073b51f5bd,https://poshmark.com/listing/6a786cd0b75e9f073b51f5bd,0.0
poshmark,Furla,attainable luxury,E-238 FURLA PATENT LEATHER BLACK SHOULDER BAG,25.0,USD,uf,6a8652abd776bdc45c396bf4,https://poshmark.com/listing/6a8652abd776bdc45c396bf4,0.0
poshmark,Furla,attainable luxury,Furla metallic and snake print crossbody,265.0,USD,,6a5962eb3eddebf3dadd83b2,https://poshmark.com/listing/6a5962eb3eddebf3dadd83b2,495.0
poshmark,Furla,attainable luxury,red leather Furla bowling/shoulder bag.size 2.,80.0,USD,ug,6a86464e8091eff49298d09b,https://poshmark.com/listing/6a86464e8091eff49298d09b,0.0
poshmark,Furla,attainable luxury,Furla Leather Handbag Large Rouged Black,150.0,USD,,6a583505943ddba79898276e,https://poshmark.com/listing/6a583505943ddba79898276e,150.0
poshmark,Furla,attainable luxury,Furla Crossbody Bag Nylon and Leather With Logo,50.0,USD,ug,6a87c89e3559d572af1916d8,https://poshmark.com/listing/6a87c89e3559d572af1916d8,0.0
poshmark,Furla,attainable luxury,"FURLA
Logo Leather Saddle Crossbody Bag",150.0,USD,,6a87927b5ad4beb3254e8370,https://poshmark.com/listing/6a87927b5ad4beb3254e8370,438.0
poshmark,Furla,attainable luxury,Furla Carmen Black Pebbled Leather Shoulder Bag,150.0,USD,uln,6a863718946da2fa3a234053,https://poshmark.com/listing/6a863718946da2fa3a234053,0.0
poshmark,Furla,attainable luxury,FURLA VINTAGE Women's Brown Top-Handle Tote Bag,85.0,USD,ug,6a73ca58b6af92b47803358d,https://poshmark.com/listing/6a73ca58b6af92b47803358d,0.0
poshmark,Furla,attainable luxury,Furla Neon Pink Patent Crossbody with Gold Chain,30.0,USD,ug,6a81f6f7a0b9359a9b1116e5,https://poshmark.com/listing/6a81f6f7a0b9359a9b1116e5,0.0
poshmark,Furla,attainable luxury,FURLA Pebbled Black Leather Satchel -  Excellent,39.0,USD,uln,6a7b9ab8ad242a83a7970b26,https://poshmark.com/listing/6a7b9ab8ad242a83a7970b26,0.0
poshmark,Furla,attainable luxury,NWT Furla Dixie Mini Black Leather Crossbody Bag,260.0,USD,nwt,6a6ccb3e49e17ba9c01d3d18,https://poshmark.com/listing/6a6ccb3e49e17ba9c01d3d18,0.0
poshmark,Furla,attainable luxury,Furla Dark Brown Suede Shoulder Bag Made In Italy,98.0,USD,ug,6a878a8ae6776c729930e29f,https://poshmark.com/listing/6a878a8ae6776c729930e29f,0.0
poshmark,Furla,attainable luxury,FURLA Women's Leather Shoulder Bag In Talco - NWT,300.0,USD,nwt,6a876740bd7d001227c5f066,https://poshmark.com/listing/6a876740bd7d001227c5f066,0.0
poshmark,Furla,attainable luxury,Furla Elegant Black Pebbled Leather Crossbody Bag,34.0,USD,,6a87475f071021af9fc4c71d,https://poshmark.com/listing/6a87475f071021af9fc4c71d,0.0
poshmark,Furla,attainable luxury,FURLA Coral Pink Leather Medium Tote Shoulder Bag,50.0,USD,ug,6a84852370582687648f9a4c,https://poshmark.com/listing/6a84852370582687648f9a4c,0.0
poshmark,Furla,attainable luxury,Vintage Furla Red Leather Tote with Branded Charm,100.0,USD,ug,6a7db66c8925d3146110ee05,https://poshmark.com/listing/6a7db66c8925d3146110ee05,0.0
poshmark,Furla,attainable luxury,Authentic Furla Metallic Bronze Hobo Bag with Tag,88.0,USD,ug,6a7ba50913a647ea1d555366,https://poshmark.com/listing/6a7ba50913a647ea1d555366,0.0
poshmark,Furla,attainable luxury,✨️Furla Martha Croc Embossed Leather Tote Bag,165.0,USD,ug,6a650e8de9c77d8cebad3508,https://poshmark.com/listing/6a650e8de9c77d8cebad3508,480.0
poshmark,Furla,attainable luxury,Furla,110.0,USD,uln,6a54f89b6c0504b33ff4e5d5,https://poshmark.com/listing/6a54f89b6c0504b33ff4e5d5,0.0
poshmark,Furla,attainable luxury,Furla Classic Leather Tri Fold Wallet Marmo C Grey,60.0,USD,nwt,6a87bff4cf800561297e4698,https://poshmark.com/listing/6a87bff4cf800561297e4698,130.0
poshmark,Furla,attainable luxury,Furla Vintage Pebbled Genuine Leather Hobo Handbag,75.0,USD,,6a86b534046d1f7c241b6df3,https://poshmark.com/listing/6a86b534046d1f7c241b6df3,0.0
poshmark,Furla,attainable luxury,Furla Light Gray Leather Crossbody with Gold Chain,80.0,USD,,6a8672b141ae663123cc99e7,https://poshmark.com/listing/6a8672b141ae663123cc99e7,0.0
poshmark,Furla,attainable luxury,Furla Tan Leather Tote with Pink Floral Embroidery,55.0,USD,uf,6a726e982981af191c18924f,https://poshmark.com/listing/6a726e982981af191c18924f,0.0
poshmark,Furla,attainable luxury,Furla Shirley Pebble Leather Saddle Crossbody Bag,89.0,USD,ug,6a675762c5c2ed5ad5c55b03,https://poshmark.com/listing/6a675762c5c2ed5ad5c55b03,89.0
poshmark,Furla,attainable luxury,Furla Genuine Leather Hobo Shoulder Bag Navy,135.0,USD,,6a590d7049e17bbd9e5e1592,https://poshmark.com/listing/6a590d7049e17bbd9e5e1592,0.0
poshmark,Furla,attainable luxury,Furla studded pebbled leather luxury crossbody bag,289.0,USD,uln,6a6aa193cb25e9824ec65989,https://poshmark.com/listing/6a6aa193cb25e9824ec65989,450.0
poshmark,Furla,attainable luxury,Furla Black Leather Crossbody with Gold Padlock NWT,189.0,USD,,6a87d8f24985e86a47970223,https://poshmark.com/listing/6a87d8f24985e86a47970223,0.0
poshmark,Furla,attainable luxury,Furla Black Velvet Evening Clutch with Silver Chain,30.0,USD,uln,6a8791c26c35839d1486e86d,https://poshmark.com/listing/6a8791c26c35839d1486e86d,0.0
poshmark,Furla,attainable luxury,Furla Bag,399.0,USD,nwt,6a787a28bd7d00dccb272fe8,https://poshmark.com/listing/6a787a28bd7d00dccb272fe8,0.0
poshmark,Furla,attainable luxury,Furla Lime Green Leather Alice Satchel REHAB BAG,60.0,USD,ug,6a600a405919e0a1eb367719,https://poshmark.com/listing/6a600a405919e0a1eb367719,425.0
poshmark,Furla,attainable luxury,Furla Bag,101.0,USD,,6a84f313cb00f3262ec83294,https://poshmark.com/listing/6a84f313cb00f3262ec83294,250.0
poshmark,Furla,attainable luxury,Furla Black Pebbled Leather Tote with Padlock Charm,250.0,USD,,6a70f8bf9f034c63cded4b1d,https://poshmark.com/listing/6a70f8bf9f034c63cded4b1d,0.0
poshmark,Furla,attainable luxury,Furla bag,200.0,USD,uln,6a6d8849a0dc2b683014ab0a,https://poshmark.com/listing/6a6d8849a0dc2b683014ab0a,816.0
poshmark,Furla,attainable luxury,Furla Vibrant Purple Crossbody Bag with Gold Logo,194.0,USD,uln,6a6199ba4a072b204beb7648,https://poshmark.com/listing/6a6199ba4a072b204beb7648,0.0
poshmark,Furla,attainable luxury,Furla Off White Leather Braided Side Medium,50.0,USD,uf,6a56a069420644619de63433,https://poshmark.com/listing/6a56a069420644619de63433,0.0
poshmark,Furla,attainable luxury,Moda Zaino Backpack FURLA FAVOLA Donna Black Leather,100.0,USD,nwt,6a865eb29b24d0fdd1fe496f,https://poshmark.com/listing/6a865eb29b24d0fdd1fe496f,0.0
poshmark,Furla,attainable luxury,Authentic FURLA Leather Bow Clutch w/ Matching Strap,30.0,USD,ug,6a792d04d78df1927dba78b8,https://poshmark.com/listing/6a792d04d78df1927dba78b8,195.0
poshmark,Furla,attainable luxury,Furla Wine Leather Mini Bucket Bag with Gold Hardware,60.0,USD,ug,6a7e57f52313931ec1583c36,https://poshmark.com/listing/6a7e57f52313931ec1583c36,0.0
poshmark,Furla,attainable luxury,Furla Hot Pink Saffiano Leather Tote with Gold Chain,229.0,USD,,6a6986689936d67682163e24,https://poshmark.com/listing/6a6986689936d67682163e24,529.0
poshmark,Furla,attainable luxury,FURLA croc Embossed Leather Bag in black,249.0,USD,ug,6a52b0bcec9684e5cee46f93,https://poshmark.com/listing/6a52b0bcec9684e5cee46f93,499.0
poshmark,Furla,attainable luxury,Furla Red Leather Shoulder Bag with Front Flap Pocket,85.0,USD,,6a6a6ddf8500122548551064,https://poshmark.com/listing/6a6a6ddf8500122548551064,0.0
poshmark,Furla,attainable luxury,"Furla Beautiful Two-Tone Orange, Cream and Tan Handbag",150.0,USD,ug,6a8757d31921257c4ca659c2,https://poshmark.com/listing/6a8757d31921257c4ca659c2,550.0
poshmark,Furla,attainable luxury,FURLA Gold Logo Medallion Black Leather Loop Bag Charm,69.0,USD,ug,6a8626c632f934a76a39216c,https://poshmark.com/listing/6a8626c632f934a76a39216c,0.0
poshmark,Furla,attainable luxury,"Furla Large Dome Leather Shoulder Bag- EUC, Mint Green",187.0,USD,,6a84d4462536210eeda56ff2,https://poshmark.com/listing/6a84d4462536210eeda56ff2,499.0
poshmark,Furla,attainable luxury,Furla Blush Pink Leather Top-Handle Satchel with Strap,70.0,USD,,6a6ba23d9b2158c4c6a19851,https://poshmark.com/listing/6a6ba23d9b2158c4c6a19851,0.0
poshmark,Furla,attainable luxury,Furla Black Studded Floral Lotus Cutout Wristlet (RARE),99.0,USD,,6a87c9e38091ef5808798406,https://poshmark.com/listing/6a87c9e38091ef5808798406,0.0
poshmark,Furla,attainable luxury,FURLA Leather and Satin Leopard Crossbody Bag EUC,60.0,USD,,6a849ad29ea6e2eebc743020,https://poshmark.com/listing/6a849ad29ea6e2eebc743020,170.0
poshmark,Furla,attainable luxury,Furla Forest Green Leather Crossbody with Gold Hardware,86.0,USD,,6a8091a697098876a32ebf08,https://poshmark.com/listing/6a8091a697098876a32ebf08,0.0
poshmark,Furla,attainable luxury,Furla Vintage Blush Tan Zip-Around Saffiano Wallet EUVC,200.0,USD,ug,6a70c948d776bd919f5ef35c,https://poshmark.com/listing/6a70c948d776bd919f5ef35c,0.0
poshmark,Furla,attainable luxury,Furla Taupe-Gray Saffiano Leather Crossbody Shoulder Bag,140.0,USD,,6a87d03483b26cfba8b68665,https://poshmark.com/listing/6a87d03483b26cfba8b68665,0.0
poshmark,Furla,attainable luxury,Furla Dusty Rose Leather Shoulder Bag with Gold Hardware,250.0,USD,ug,6a8765c6a0b9353b8f1965ab,https://poshmark.com/listing/6a8765c6a0b9353b8f1965ab,0.0
poshmark,Furla,attainable luxury,Furla Nuvola Metallic leather Tote bag EXCELLENT ✨💖,89.0,USD,uln,6a8755c4ad242a96c194bb43,https://poshmark.com/listing/6a8755c4ad242a96c194bb43,0.0
poshmark,Furla,attainable luxury,Furla Black Pebbled Leather Shoulder Tote with Gold Logo,50.0,USD,uln,6a80e356ad242afb73ba25e4,https://poshmark.com/listing/6a80e356ad242afb73ba25e4,0.0
poshmark,Furla,attainable luxury,Furla Black Saffiano‎ Leather Tote Bag - Made In Italy,44.0,USD,ug,6a7d6bdd7b0e8072bbed0065,https://poshmark.com/listing/6a7d6bdd7b0e8072bbed0065,499.0
poshmark,Furla,attainable luxury,NWT- Furla Black Nylon Tote Bag - Classic Everyday Carry,139.0,USD,nwt,6a7ce0da31f0f691b8cb1237,https://poshmark.com/listing/6a7ce0da31f0f691b8cb1237,0.0
poshmark,Furla,attainable luxury,Furla Ivory Pebbled Leather Crossbody with Gold-Tone Lock,120.0,USD,uln,6a83aacb1ae1ad948ede9022,https://poshmark.com/listing/6a83aacb1ae1ad948ede9022,0.0
poshmark,Furla,attainable luxury,Furla Farrah Black Textured Leather Suede Hobo Satchel Bag,95.0,USD,ug,6a862595c6a0b354a84ed791,https://poshmark.com/listing/6a862595c6a0b354a84ed791,0.0
poshmark,Furla,attainable luxury,Furla Olive Taupe Nylon Shoulder Bag with Snake-Print Trim,198.0,USD,ug,6a74c93588963f171e95aa88,https://poshmark.com/listing/6a74c93588963f171e95aa88,0.0
poshmark,Furla,attainable luxury,Furla Black Leather Satchel/Crossbody - Sleek Everyday Tote,70.0,USD,ug,6a8678e183b26c40a936a449,https://poshmark.com/listing/6a8678e183b26c40a936a449,0.0
poshmark,Furla,attainable luxury,Furla Bella Crossbody - Black Leather Bag with Gold Details,215.0,USD,uln,6a809a92e625d23007c1c5ed,https://poshmark.com/listing/6a809a92e625d23007c1c5ed,398.0
poshmark,Furla,attainable luxury,Furla Bicolor Calfskin Shoulder Women's Bag,531.0,USD,nwt,6a51865670c31574a1957479,https://poshmark.com/listing/6a51865670c31574a1957479,531.0
poshmark,Furla,attainable luxury,Furla Brown Calfskin Women's Handbag,588.0,USD,nwt,6a4d635b70c3152d66ee7133,https://poshmark.com/listing/6a4d635b70c3152d66ee7133,588.0
poshmark,Furla,attainable luxury,Furla Brown Calfskin Women's Handbag,748.0,USD,nwt,6a4d6361a58fa4d0c9e83287,https://poshmark.com/listing/6a4d6361a58fa4d0c9e83287,748.0
poshmark,Furla,attainable luxury,Furla Brown Calfskin Women's Handbag,694.0,USD,nwt,6a4ee729a58fa499f8f5872e,https://poshmark.com/listing/6a4ee729a58fa499f8f5872e,694.0
poshmark,Furla,attainable luxury,Furla  Hobo Green Tote Bag,121.0,USD,ug,6a48947ea9a448222ce266a8,https://poshmark.com/listing/6a48947ea9a448222ce266a8,495.0
poshmark,Furla,attainable luxury,Vintage Furla Red Leather Mini Backpack,65.0,USD,,6a7b474f181de105fe6a46dc,https://poshmark.com/listing/6a7b474f181de105fe6a46dc,0.0
poshmark,Furla,attainable luxury,Furla   ,80.0,USD,,6a8580556bb7d629da231758,https://poshmark.com/listing/6a8580556bb7d629da231758,0.0
poshmark,Furla,attainable luxury,"Furla Deep Green Leather Chrome
Accent Satchel Women’s Bag",100.0,USD,ug,6a876c8541ae6622d2bbe857,https://poshmark.com/listing/6a876c8541ae6622d2bbe857,0.0
poshmark,Furla,attainable luxury,"Furla Pink, Black and White Snake Print Leather Tote Handbag",189.0,USD,uln,6a86eb061a166d3cc64f5c26,https://poshmark.com/listing/6a86eb061a166d3cc64f5c26,189.0
poshmark,Furla,attainable luxury,Furla Pink Leopard animal Print Crossbody Bucket Bag spotted,150.0,USD,ug,6a86ce9813a64778925baec4,https://poshmark.com/listing/6a86ce9813a64778925baec4,0.0
poshmark,Furla,attainable luxury,Furla Julia Medium Magnolia Pink Saffiano Leather Chain Tote,199.0,USD,ug,6a8666c251d13afdb225cd5e,https://poshmark.com/listing/6a8666c251d13afdb225cd5e,0.0
poshmark,Furla,attainable luxury,Furla Taupe Saffiano Leather Shoulder Bag with Gold Hardware,90.0,USD,,6a8208f0046d1f291eb98096,https://poshmark.com/listing/6a8208f0046d1f291eb98096,0.0
poshmark,Furla,attainable luxury,Furla Wallet,50.0,USD,uln,6a78cf226b7a0e251a909fa2,https://poshmark.com/listing/6a78cf226b7a0e251a909fa2,0.0
poshmark,Furla,attainable luxury,Furla Wallet,38.0,USD,ug,6a7652143dfc00aad1d27de4,https://poshmark.com/listing/6a7652143dfc00aad1d27de4,180.0
poshmark,Furla,attainable luxury,Furla Vibrant Red Tote with Gold Accents-NWOT Condition,126.0,USD,,6a5ce7f32981af63c44dbefe,https://poshmark.com/listing/6a5ce7f32981af63c44dbefe,199.0
poshmark,Furla,attainable luxury,Furla pouch,25.0,USD,,6a60a33fff0320ad11fec866,https://poshmark.com/listing/6a60a33fff0320ad11fec866,85.0
poshmark,Radley,attainable luxury,RADLEY LONDON Black and Beige Patterned Bag Purse,45.0,USD,,6a87cbbef00c55fd4fe0e668,https://poshmark.com/listing/6a87cbbef00c55fd4fe0e668,0.0
poshmark,Radley,attainable luxury,RADLEY LONDON Leather Albert Road Small Flap Over Crossbody,309.0,USD,nwt,6a8801118b21c8a755fc861b,https://poshmark.com/listing/6a8801118b21c8a755fc861b,1234.0
poshmark,Radley,attainable luxury,Radley London Black Leather Crossbody Bag Rose Gold Hardware,100.0,USD,uln,6a880337d47f7e66304c0e44,https://poshmark.com/listing/6a880337d47f7e66304c0e44,0.0
poshmark,Radley,attainable luxury,NWT RADLEY LONDON Black Crossbody Bag with white/ Pink Floral Appliques,65.0,USD,,6a80788bda3eeb9b77b561bc,https://poshmark.com/listing/6a80788bda3eeb9b77b561bc,0.0
poshmark,Radley,attainable luxury,Navy Blue Leather Tote Bag with Croc Detail - Radley London purse. Never used.,50.0,USD,uln,6a821f7bc6a0b383d16c7a18,https://poshmark.com/listing/6a821f7bc6a0b383d16c7a18,150.0
poshmark,Radley,attainable luxury,Radley London Brown Leather Crossbody Bag,75.0,USD,ug,6a484db89e4f74a6298c8ee7,https://poshmark.com/listing/6a484db89e4f74a6298c8ee7,0.0
poshmark,Radley,attainable luxury,RADLEY LONDON Quilted Tote Gray,17.0,USD,ug,6a5fde5824d2e7d1b8812e4d,https://poshmark.com/listing/6a5fde5824d2e7d1b8812e4d,20.0
poshmark,Radley,attainable luxury,Radley London Navy Leather Wallet,65.0,USD,ug,6a632d93f4d17941cd7462fd,https://poshmark.com/listing/6a632d93f4d17941cd7462fd,120.0
poshmark,Radley,attainable luxury,RADLEY LONDON Black Leather Hobo Bag,29.0,USD,ug,6a871f2f17a3c40caeb41a51,https://poshmark.com/listing/6a871f2f17a3c40caeb41a51,60.0
poshmark,Radley,attainable luxury,Radley London “Berry Nice” Wallet,58.0,USD,ug,6a830ee551d13a29601859bf,https://poshmark.com/listing/6a830ee551d13a29601859bf,0.0
poshmark,Radley,attainable luxury,Radley London Radley 24/7 Leopard Small Flapover Crossbody EUC,47.0,USD,ug,6a6f6a80bd4ce351f7ef2318,https://poshmark.com/listing/6a6f6a80bd4ce351f7ef2318,0.0
poshmark,Radley,attainable luxury,RADLEY LONDON Dark Brown Crossbody Bag,77.0,USD,,6a86c64b83b26c32d937fed4,https://poshmark.com/listing/6a86c64b83b26c32d937fed4,0.0
poshmark,Radley,attainable luxury,RADLEY LONDON PROVENCE AVENUE BLACK,329.0,USD,uln,6a60008cd6ab5de07f9bbf88,https://poshmark.com/listing/6a60008cd6ab5de07f9bbf88,350.0
poshmark,Radley,attainable luxury,Radley London Coral Leather Shoulder Bag,58.0,USD,ug,6a83aa996c3583c179f9a713,https://poshmark.com/listing/6a83aa996c3583c179f9a713,0.0
poshmark,Radley,attainable luxury,NWT Radley London Radley & Friends Green Leather Dog Crossbody Bag,149.0,USD,nwt,6a8750232fc9f80d0b192ef8,https://poshmark.com/listing/6a8750232fc9f80d0b192ef8,0.0
poshmark,Radley,attainable luxury,Radley London Acorn Way Patchwork Crossbody,100.0,USD,ug,6a87127405ce571ffbcfcfdc,https://poshmark.com/listing/6a87127405ce571ffbcfcfdc,0.0
poshmark,Radley,attainable luxury,RADLEY LONDON Fuchsia Leather Crossbody Bag,18.0,USD,ug,6a7e0818231393229754a2cd,https://poshmark.com/listing/6a7e0818231393229754a2cd,0.0
poshmark,Radley,attainable luxury,RADLEY LONDON Cream Crossbody Bag NWT,174.0,USD,nwt,6a86cdfd88963fa75648efbe,https://poshmark.com/listing/6a86cdfd88963fa75648efbe,0.0
poshmark,Radley,attainable luxury,Radley London Black Crossbody Bag NWT,123.0,USD,,6a86cdbcc9ddec1c4e13f211,https://poshmark.com/listing/6a86cdbcc9ddec1c4e13f211,0.0
poshmark,Radley,attainable luxury,RADLEY London In Bloom Pink Floral Dog Wallet,67.0,USD,ug,6a85f9836c35830ec6711942,https://poshmark.com/listing/6a85f9836c35830ec6711942,0.0
poshmark,Radley,attainable luxury,RADLEY LONDON Black Tote with Crossbody Strap,81.0,USD,nwt,6a84c928c1073600e53ccf47,https://poshmark.com/listing/6a84c928c1073600e53ccf47,198.0
